1100	0.04219
1099	0.04098
1098	0.03984
1097	0.03875
1096	0.03772
1095	0.03674
1094	0.0358
1093	0.03491
1092	0.03406
1091	0.03326
1090	0.03249
1089	0.03175
1088	0.03106
1087	0.03039
1086	0.02976
1085	0.02916
1084	0.02858
1083	0.02804
1082	0.02752
1081	0.02702
1080	0.02655
1079	0.0261
1078	0.02567
1077	0.02527
1076	0.02488
1075	0.02451
1074	0.02416
1073	0.02383
1072	0.02352
1071	0.02322
1070	0.02294
1069	0.02267
1068	0.02242
1067	0.02218
1066	0.02195
1065	0.02174
1064	0.02154
1063	0.02135
1062	0.02118
1061	0.02101
1060	0.02086
1059	0.02072
1058	0.02058
1057	0.02046
1056	0.02034
1055	0.02024
1054	0.02014
1053	0.02006
1052	0.01998
1051	0.0199
1050	0.01984
1049	0.01978
1048	0.01973
1047	0.01969
1046	0.01965
1045	0.01962
1044	0.01959
1043	0.01957
1042	0.01956
1041	0.01955
1040	0.01955
1039	0.01954
1038	0.01955
1037	0.01955
1036	0.01957
1035	0.01958
1034	0.0196
1033	0.01962
1032	0.01964
1031	0.01966
1030	0.01969
1029	0.01971
1028	0.01974
1027	0.01977
1026	0.0198
1025	0.01983
1024	0.01986
1023	0.01988
1022	0.01991
1021	0.01994
1020	0.01997
1019	0.01999
1018	0.02001
1017	0.02003
1016	0.02005
1015	0.02006
1014	0.02008
1013	0.02009
1012	0.02009
1011	0.0201
1010	0.0201
1009	0.02009
1008	0.02008
1007	0.02007
1006	0.02006
1005	0.02004
1004	0.02002
1003	0.01999
1002	0.01997
1001	0.01993
1000	0.0199
999	0.01986
998	0.01982
997	0.01977
996	0.01973
995	0.01968
994	0.01963
993	0.01958
992	0.01953
991	0.01947
990	0.01942
989	0.01937
988	0.01932
987	0.01928
986	0.01923
985	0.01919
984	0.01916
983	0.01912
982	0.0191
981	0.01908
980	0.01906
979	0.01905
978	0.01905
977	0.01906
976	0.01907
975	0.01909
974	0.01912
973	0.01915
972	0.01919
971	0.01924
970	0.01928
969	0.01933
968	0.01938
967	0.01942
966	0.01945
965	0.01947
964	0.01946
963	0.01943
962	0.01936
961	0.01924
960	0.01907
959	0.01884
958	0.01854
957	0.01815
956	0.01768
955	0.01713
954	0.01649
953	0.01577
952	0.01498
951	0.01414
950	0.01325
949	0.01234
948	0.01141
947	0.0105
946	0.0096
945	0.00875
944	0.00793
943	0.00717
942	0.00646
941	0.00581
940	0.00522
939	0.00468
938	0.0042
937	0.00376
936	0.00337
935	0.00302
934	0.00271
933	0.00243
932	0.00219
931	0.00197
930	0.00177
929	0.0016
928	0.00144
927	0.0013
926	0.00118
925	0.00107
924	0.00097
923	0.00089
922	0.00081
921	0.00074
920	0.00067
919	0.00062
918	0.00057
917	0.00052
916	0.00048
915	0.00044
914	0.00041
913	0.00038
912	0.00035
911	0.00032
910	0.0003
909	0.00028
908	0.00026
907	0.00024
906	0.00023
905	0.00021
904	0.0002
903	0.00019
902	0.00018
901	0.00017
900	0.00016
899	0.00015
898	0.00014
897	0.00013
896	0.00012
895	0.00012
894	0.00011
893	0.00011
892	0.0001
891	0.0001
890	0.00009
889	0.00009
888	0.00009
887	0.00008
886	0.00008
885	0.00008
884	0.00007
883	0.00007
882	0.00007
881	0.00007
880	0.00006
879	0.00006
878	0.00006
877	0.00006
876	0.00006
875	0.00005
874	0.00005
873	0.00005
872	0.00005
871	0.00005
870	0.00005
869	0.00005
868	0.00005
867	0.00005
866	0.00005
865	0.00004
864	0.00004
863	0.00004
862	0.00004
861	0.00004
860	0.00004
859	0.00004
858	0.00004
857	0.00004
856	0.00004
855	0.00004
854	0.00004
853	0.00004
852	0.00004
851	0.00004
850	0.00004
849	0.00004
