3888.646	0.06831086	HeI
4471.477	0.24662882	HeI
4713.143	0.06831086	HeI
4921.929	0.12420156	HeI
5015.675	0.41163945	HeI
5944.8342	0.41163945	NeI(1)
6143.0623	0.7762598	NeI(1)
6266.495	0.46753016	NeI(5)
6334.4279	0.8108588	NeI(1)
6506.5279	0.9279631	NeI(3)
6598.9529	0.44623846	NeI(6)
6929.468	0.81352025	NeI(6)
7032.4127	1.4815472	NeI(1)
7173.939	0.25195172	NeI(6)
7281.349	0.74432224	HeI
7438.899	0.24662882	NeI
